S.N.,Date,Total Transactions,Total Traded Shares,Total Traded Amount,Max. Price,Min. Price,Close Price
1614,2014-11-19,22,1602.00,725958.00,466.00,440.00,457.00
1615,2014-11-18,54,5593.00,2436446.00,449.00,415.00,448.00
1616,2014-11-17,35,5025.00,2222843.00,453.00,430.00,430.00
1617,2014-11-16,21,2659.00,1216890.00,463.00,455.00,455.00
1618,2014-11-13,25,5215.00,2419866.00,479.00,455.00,463.00
1619,2014-11-12,19,3095.00,1456430.00,477.00,462.00,470.00
1620,2014-11-11,23,2460.00,1127792.00,470.00,443.00,470.00
1621,2014-11-10,39,7137.00,3301463.00,471.00,459.00,469.00
1622,2014-11-09,23,4361.00,2066075.00,482.00,470.00,470.00
1623,2014-11-06,29,4774.00,2310227.00,490.00,481.00,486.00
1624,2014-11-05,21,3198.00,1561916.00,493.00,477.00,490.00
1625,2014-11-04,28,4283.00,2036039.00,480.00,461.00,480.00
1626,2014-11-03,28,2984.00,1438935.00,490.00,476.00,478.00
1627,2014-11-02,19,3479.00,1691461.00,488.00,484.00,487.00
1628,2014-10-30,29,3239.00,1615458.00,502.00,496.00,496.00
1629,2014-10-28,26,3103.00,1559251.00,507.00,496.00,503.00
1630,2014-10-27,14,826.00,414552.00,508.00,500.00,508.00
1631,2014-10-26,5,318.00,158551.00,501.00,495.00,501.00
1632,2014-10-22,19,2166.00,1085421.00,514.00,495.00,505.00
1633,2014-10-21,27,1623.00,825062.00,517.00,506.00,506.00
1634,2014-10-20,20,1855.00,943601.00,515.00,504.00,512.00
1635,2014-10-19,32,2531.00,1283847.00,524.00,495.00,524.00
1636,2014-10-16,37,2026.00,1036190.00,515.00,500.00,512.00
1637,2014-10-15,29,3468.00,1751854.00,510.00,500.00,508.00
1638,2014-10-14,20,2216.00,1115048.00,505.00,496.00,500.00
1639,2014-10-13,63,6363.00,3163546.00,501.00,490.00,496.00
1640,2014-10-12,17,3534.00,1775044.00,519.00,494.00,499.00
1641,2014-10-09,19,4332.00,2232742.00,520.00,514.00,515.00
1642,2014-10-08,20,1950.00,1004294.00,520.00,507.00,520.00
1643,2014-09-30,15,4135.00,2203088.00,545.00,522.00,522.00
1644,2014-09-29,27,2590.00,1383477.00,549.00,526.00,549.00
1645,2014-09-28,36,5441.00,2872819.00,535.00,520.00,533.00
1646,2014-09-24,126,27922.00,14918155.00,555.00,509.00,533.00
1647,2014-09-23,21,1603.00,812465.00,509.00,472.00,509.00
1648,2014-09-22,40,4694.00,2150250.00,478.00,450.00,463.00
1649,2014-09-21,28,4876.00,2330048.00,491.00,472.00,473.00
1650,2014-09-18,31,4308.00,2113234.00,500.00,485.00,500.00
1651,2014-09-17,24,2141.00,1059526.00,501.00,491.00,491.00
1652,2014-09-16,41,5664.00,2813054.00,500.00,493.00,500.00
1653,2014-09-15,42,4559.00,2263865.00,500.00,490.00,495.00
1654,2014-09-14,46,11790.00,5894531.00,507.00,495.00,501.00
1655,2014-09-11,37,5116.00,2564786.00,515.00,494.00,510.00
1656,2014-09-10,64,17200.00,9003879.00,550.00,502.00,515.00
1657,2014-09-09,50,6261.00,3123354.00,514.00,480.00,510.00
1658,2014-09-07,34,8707.00,4224592.00,513.00,477.00,477.00
1659,2014-09-04,44,13269.00,6900500.00,528.00,514.00,516.00
1660,2014-09-03,56,6177.00,3338441.00,550.00,531.00,534.00
1661,2014-09-01,21,8096.00,4263430.00,540.00,524.00,540.00
1662,2014-08-31,34,7186.00,3881419.00,555.00,529.00,544.00
1663,2014-08-28,44,9333.00,5290522.00,581.00,555.00,555.00
1664,2014-08-27,68,13712.00,7637563.00,585.00,540.00,559.00
1665,2014-08-26,72,13423.00,7398733.00,590.00,527.00,532.00
1666,2014-08-25,55,13049.00,7367250.00,588.00,548.00,559.00
1667,2014-08-24,47,12176.00,7224524.00,607.00,586.00,600.00
1668,2014-08-21,70,12597.00,7501131.00,609.00,580.00,600.00
1669,2014-08-20,85,19673.00,11856208.00,610.00,588.00,605.00
1670,2014-08-19,110,17808.00,10869120.00,620.00,596.00,610.00
1671,2014-08-18,143,37244.00,22612552.00,644.00,595.00,612.00
1672,2014-08-14,84,15244.00,10054548.00,670.00,647.00,657.00
1673,2014-08-13,98,13102.00,8449188.00,660.00,633.00,660.00
1674,2014-08-12,62,7449.00,4790514.00,649.00,630.00,645.00
1675,2014-08-07,136,27587.00,17792836.00,668.00,635.00,655.00
1676,2014-08-06,110,19442.00,12733444.00,660.00,649.00,650.00
1677,2014-08-05,120,19507.00,12914583.00,670.00,648.00,657.00
1678,2014-08-04,128,16927.00,10936168.00,656.00,641.00,650.00
1679,2014-08-03,127,14283.00,9369036.00,662.00,650.00,659.00
1680,2014-07-31,127,17974.00,12129488.00,685.00,666.00,671.00
1681,2014-07-30,136,18615.00,12729507.00,700.00,670.00,680.00
1682,2014-07-28,59,11965.00,8266627.00,696.00,686.00,695.00
1683,2014-07-27,122,19175.00,13359885.00,700.00,690.00,699.00
1684,2014-07-24,122,18897.00,13278013.00,709.00,694.00,703.00
1685,2014-07-23,89,19797.00,13946533.00,711.00,698.00,710.00
1686,2014-07-22,129,26067.00,18395942.00,729.00,700.00,715.00
1687,2014-07-21,128,23797.00,17135329.00,740.00,700.00,740.00
1688,2014-07-20,124,17347.00,12664584.00,770.00,715.00,726.00
1689,2014-07-17,138,20796.00,14870226.00,742.00,700.00,729.00
1690,2014-07-16,94,15232.00,10654212.00,756.00,682.00,756.00
1691,2014-07-15,99,13822.00,9495058.00,693.00,680.00,690.00
1692,2014-07-14,199,41992.00,29488397.00,725.00,687.00,690.00
1693,2014-07-13,158,41709.00,29179671.00,739.00,677.00,698.00
1694,2014-07-10,139,53832.00,35530679.00,690.00,645.00,677.00
1695,2014-07-09,218,64933.00,43299474.00,690.00,630.00,660.00
1696,2014-07-08,183,75326.00,47099142.00,628.00,575.00,628.00
1697,2014-07-07,90,23528.00,12913417.00,571.00,540.00,571.00
1698,2014-07-06,77,10936.00,5934234.00,550.00,535.00,550.00
1699,2014-07-03,74,10454.00,5471823.00,540.00,511.00,540.00
1700,2014-07-02,55,8711.00,4581490.00,532.00,520.00,526.00
1701,2014-07-01,87,16496.00,8688752.00,536.00,515.00,530.00
1702,2014-06-30,123,17816.00,9248469.00,539.00,510.00,535.00
1703,2014-06-29,64,6659.00,3352126.00,535.00,494.00,535.00
1704,2014-06-26,25,2294.00,1124885.00,495.00,486.00,490.00
1705,2014-06-25,58,5342.00,2611158.00,495.00,481.00,490.00
1706,2014-06-24,72,4915.00,2379604.00,493.00,473.00,486.00
1707,2014-06-23,24,2822.00,1392972.00,499.00,490.00,492.00
1708,2014-06-19,43,4887.00,2433073.00,500.00,495.00,497.00
1709,2014-06-18,67,5595.00,2815179.00,506.00,498.00,504.00
1710,2014-06-17,77,13316.00,6679205.00,511.00,485.00,0.00
1711,2014-06-16,90,17798.00,8894533.00,511.00,485.00,504.00
1712,2014-06-15,83,21646.00,10384789.00,498.00,456.00,498.00
1713,2014-06-12,37,5318.00,2449340.00,468.00,450.00,456.00
1714,2014-06-11,55,7845.00,3618724.00,472.00,442.00,459.00
1715,2014-06-10,63,6762.00,3048601.00,460.00,440.00,451.00
1716,2014-06-09,24,3135.00,1390085.00,447.00,442.00,442.00
1717,2014-06-08,42,4810.00,2137728.00,452.00,442.00,445.00
1718,2014-06-05,27,1460.00,655013.00,455.00,441.00,451.00
1719,2014-06-04,34,4933.00,2231099.00,456.00,450.00,450.00
1720,2014-06-03,39,3237.00,1497446.00,483.00,455.00,465.00
1721,2014-06-02,58,5675.00,2559270.00,460.00,441.00,460.00
1722,2014-06-01,34,3419.00,1534885.00,454.00,442.00,449.00
1723,2014-05-28,32,3465.00,1555696.00,459.00,441.00,455.00
1724,2014-05-27,25,2651.00,1168679.00,443.00,438.00,442.00
1725,2014-05-26,23,2068.00,916313.00,448.00,436.00,439.00
1726,2014-05-25,21,1964.00,874085.00,451.00,440.00,440.00
1727,2014-05-22,30,3420.00,1506284.00,445.00,437.00,441.00
1728,2014-05-21,27,1436.00,630316.00,442.00,436.00,439.00
1729,2014-05-20,26,1380.00,604137.00,442.00,436.00,440.00
1730,2014-05-19,44,3738.00,1648612.00,445.00,435.00,441.00
1731,2014-05-18,29,2406.00,1062455.00,449.00,433.00,438.00
1732,2014-05-15,19,1498.00,672591.00,453.00,446.00,450.00
1733,2014-05-13,26,3367.00,1527250.00,460.00,440.00,452.00
1734,2014-05-12,41,6393.00,2858303.00,453.00,442.00,447.00
1735,2014-05-11,40,2232.00,1005475.00,462.00,446.00,451.00
1736,2014-05-08,38,3062.00,1411016.00,465.00,451.00,462.00
1737,2014-05-07,48,3621.00,1723446.00,485.00,465.00,465.00
1738,2014-05-06,52,5111.00,2390588.00,480.00,458.00,480.00
1739,2014-05-04,1,146.00,70810.00,485.00,485.00,485.00
1740,2014-04-30,146,38545.00,18407064.00,490.00,460.00,484.00
1741,2014-04-29,73,17504.00,8328232.00,485.00,465.00,465.00
1742,2014-04-28,88,17521.00,8447946.00,485.00,477.00,482.00
1743,2014-04-27,112,19082.00,9251327.00,495.00,479.00,486.00
1744,2014-04-23,51,6040.00,2896503.00,484.00,475.00,480.00
1745,2014-04-22,50,3658.00,1716191.00,484.00,464.00,484.00
1746,2014-04-21,34,4512.00,2098816.00,471.00,462.00,467.00
1747,2014-04-20,43,7619.00,3569533.00,476.00,465.00,470.00
1748,2014-04-17,45,11560.00,5492372.00,479.00,472.00,476.00
1749,2014-04-16,41,5706.00,2710690.00,478.00,472.00,478.00
1750,2014-04-15,52,8445.00,4038532.00,480.00,475.00,477.00
1751,2014-04-13,37,5766.00,2760663.00,485.00,475.00,485.00
1752,2014-04-10,32,3389.00,1629028.00,483.00,480.00,480.00
1753,2014-04-09,36,5534.00,2641891.00,479.00,474.00,479.00
1754,2014-04-07,39,5197.00,2489076.00,483.00,473.00,480.00
1755,2014-04-06,66,8848.00,4280413.00,490.00,480.00,481.00
1756,2014-04-03,41,3927.00,1909320.00,490.00,480.00,484.00
1757,2014-04-02,75,11115.00,5450211.00,494.00,485.00,489.00
1758,2014-04-01,40,3932.00,1927934.00,494.00,487.00,494.00
1759,2014-03-31,41,5218.00,2532600.00,492.00,480.00,490.00
1760,2014-03-27,84,20209.00,10155615.00,538.00,490.00,499.00
1761,2014-03-26,237,60736.00,30711330.00,528.00,490.00,528.00
1762,2014-03-25,53,29739.00,14409354.00,500.00,475.00,490.00
1763,2014-03-24,130,21201.00,10555473.00,510.00,475.00,507.00
1764,2014-03-23,61,8169.00,3790999.00,483.00,458.00,483.00
1765,2014-03-20,48,8516.00,4008312.00,478.00,466.00,466.00
1766,2014-03-19,73,10946.00,5102732.00,480.00,446.00,480.00
1767,2014-03-18,62,9587.00,4307964.00,457.00,443.00,455.00
1768,2014-03-17,54,5748.00,2645091.00,465.00,456.00,460.00
1769,2014-03-13,84,6624.00,3091316.00,471.00,458.00,470.00
1770,2014-03-12,46,5270.00,2410519.00,468.00,456.00,468.00
1771,2014-03-11,60,5775.00,2712645.00,473.00,466.00,466.00
1772,2014-03-10,69,11578.00,5457255.00,480.00,467.00,480.00
1773,2014-03-09,65,12131.00,5814888.00,485.00,476.00,477.00
1774,2014-03-06,65,8096.00,3949166.00,492.00,480.00,485.00
1775,2014-03-05,46,13670.00,6701152.00,495.00,485.00,491.00
1776,2014-03-04,87,12645.00,6121482.00,494.00,475.00,490.00
1777,2014-03-03,99,11330.00,5588614.00,500.00,482.00,500.00
1778,2014-02-26,74,11856.00,5953703.00,510.00,490.00,507.00
1779,2014-02-25,56,8159.00,4056577.00,510.00,492.00,510.00
1780,2014-02-24,85,10633.00,5455405.00,521.00,506.00,510.00
1781,2014-02-23,124,16883.00,8625372.00,520.00,502.00,510.00
1782,2014-02-20,71,12477.00,6285058.00,510.00,493.00,506.00
1783,2014-02-18,79,14557.00,7274455.00,502.00,490.00,500.00
1784,2014-02-17,90,10000.00,4985741.00,503.00,490.00,497.00
1785,2014-02-16,108,12363.00,6140653.00,507.00,490.00,500.00
1786,2014-02-13,91,14908.00,7588708.00,518.00,504.00,509.00
1787,2014-02-12,89,10260.00,5225358.00,515.00,500.00,515.00
1788,2014-02-11,156,29068.00,14978823.00,521.00,510.00,518.00
1789,2014-02-10,206,52878.00,28379587.00,550.00,515.00,520.00
1790,2014-02-09,172,31751.00,15848924.00,501.00,488.00,500.00
1791,2014-02-06,139,18213.00,9039773.00,501.00,490.00,497.00
1792,2014-02-05,81,8624.00,4225252.00,492.00,484.00,492.00
1793,2014-02-04,111,14068.00,6914480.00,499.00,481.00,499.00
1794,2014-02-03,107,16945.00,8159916.00,499.00,475.00,499.00
1795,2014-02-02,83,8622.00,4222674.00,500.00,485.00,490.00
1796,2014-01-29,221,29804.00,14948839.00,508.00,495.00,503.00
1797,2014-01-28,149,26031.00,12812248.00,500.00,476.00,499.00
1798,2014-01-27,84,9937.00,4893569.00,504.00,486.00,490.00
1799,2014-01-26,193,40298.00,20371358.00,522.00,480.00,503.00
1800,2014-01-23,94,13779.00,6598289.00,484.00,469.00,480.00
1801,2014-01-22,97,13817.00,6560366.00,487.00,472.00,478.00
1802,2014-01-21,118,11260.00,5548725.00,499.00,485.00,488.00
1803,2014-01-20,369,81646.00,41133902.00,519.00,490.00,500.00
1804,2014-01-19,132,29053.00,14135093.00,495.00,473.00,495.00
1805,2014-01-16,86,19341.00,9507699.00,499.00,481.00,490.00
1806,2014-01-14,182,32504.00,16167668.00,501.00,489.00,501.00
1807,2014-01-13,139,19617.00,9539420.00,494.00,480.00,494.00
1808,2014-01-12,168,24734.00,12126000.00,497.00,482.00,486.00
1809,2014-01-09,156,20109.00,9707296.00,490.00,471.00,484.00
1810,2014-01-08,249,38768.00,18856015.00,497.00,470.00,491.00
1811,2014-01-07,165,22161.00,10397910.00,473.00,460.00,471.00
1812,2014-01-06,151,25538.00,11891111.00,474.00,452.00,466.00
1813,2014-01-05,202,65735.00,30288296.00,475.00,441.00,458.00
1814,2014-01-02,161,28467.00,12539546.00,462.00,416.00,462.00
1815,2014-01-01,147,15862.00,6954305.00,455.00,432.00,439.00
1816,2013-12-31,163,25659.00,11833095.00,468.00,455.00,460.00
1817,2013-12-29,151,22999.00,10658221.00,475.00,450.00,465.00
1818,2013-12-26,137,15787.00,7496050.00,499.00,460.00,471.00
1819,2013-12-24,171,30153.00,14137999.00,484.00,451.00,469.00
1820,2013-12-23,138,33400.00,15494694.00,475.00,456.00,469.00
1821,2013-12-22,113,19387.00,9322438.00,490.00,464.00,480.00
1822,2013-12-19,159,39462.00,19287968.00,500.00,475.00,493.00
1823,2013-12-18,93,29053.00,14533077.00,518.00,485.00,485.00
1824,2013-12-16,92,20965.00,9876974.00,490.00,444.00,490.00
1825,2013-12-15,167,20003.00,8387373.00,446.00,405.00,446.00
1826,2013-12-12,117,17759.00,7270362.00,420.00,404.00,406.00
1827,2013-12-11,133,18473.00,7444488.00,412.00,393.00,410.00
1828,2013-12-10,192,28690.00,11496761.00,405.00,391.00,400.00
1829,2013-12-09,124,26882.00,10709798.00,405.00,383.00,396.00
1830,2013-12-08,89,16688.00,6607316.00,401.00,390.00,395.00
1831,2013-12-05,78,21081.00,8531937.00,428.00,385.00,400.00
1832,2013-12-04,91,12389.00,5056887.00,425.00,392.00,402.00
1833,2013-12-03,79,19402.00,7700605.00,404.00,389.00,400.00
1834,2013-12-02,114,20977.00,8333188.00,412.00,360.00,405.00
1835,2013-12-01,125,23763.00,8678552.00,376.00,341.00,376.00
1836,2013-11-28,81,21680.00,7342274.00,342.00,334.00,342.00
1837,2013-11-27,155,36076.00,12017076.00,342.00,321.00,340.00
1838,2013-11-26,127,28272.00,9106933.00,329.00,308.00,321.00
1839,2013-11-25,73,13105.00,4072777.00,326.00,305.00,314.00
1840,2013-11-24,68,21647.00,7102843.00,336.00,315.00,324.00
1841,2013-11-21,6,1316.00,401056.00,306.00,295.00,306.00
1842,2013-11-14,45,7095.00,2016131.00,290.00,280.00,290.00
1843,2013-11-13,55,13696.00,3908379.00,290.00,281.00,285.00
1844,2013-11-12,27,2751.00,770058.00,288.00,270.00,282.00
1845,2013-11-11,35,2943.00,786371.00,271.00,263.00,270.00
1846,2013-11-10,12,3006.00,800602.00,268.00,265.00,265.00
1847,2013-11-07,30,2913.00,783807.00,272.00,265.00,270.00
1848,2013-11-06,8,3065.00,819162.00,270.00,266.00,270.00
1849,2013-10-31,27,4946.00,1349234.00,275.00,270.00,271.00
1850,2013-10-30,20,3999.00,1074211.00,271.00,263.00,270.00
1851,2013-10-29,28,5113.00,1372281.00,270.00,266.00,268.00
1852,2013-10-28,34,7712.00,2055026.00,269.00,260.00,266.00
1853,2013-10-27,41,6644.00,1773173.00,270.00,265.00,270.00
1854,2013-10-24,38,8658.00,2361256.00,277.00,266.00,271.00
1855,2013-10-23,29,6589.00,1823788.00,279.00,275.00,279.00
1856,2013-10-22,36,2882.00,804126.00,284.00,276.00,280.00
1857,2013-10-21,34,5261.00,1493206.00,286.00,281.00,281.00
1858,2013-10-20,60,12323.00,3530867.00,292.00,272.00,288.00
1859,2013-10-17,17,3422.00,971556.00,293.00,280.00,281.00
1860,2013-10-10,27,9084.00,2543741.00,287.00,274.00,287.00
1861,2013-10-09,19,10880.00,2986516.00,280.00,268.00,274.00
1862,2013-10-08,43,5781.00,1577454.00,275.00,270.00,272.00
1863,2013-10-07,23,6554.00,1752440.00,272.00,265.00,268.00
1864,2013-10-06,41,6298.00,1679891.00,271.00,260.00,268.00
1865,2013-10-03,45,5989.00,1565000.00,268.00,255.00,261.00
1866,2013-10-02,33,4507.00,1174185.00,265.00,255.00,265.00
1867,2013-10-01,50,6780.00,1726362.00,258.00,250.00,257.00
1868,2013-09-30,31,4048.00,1020083.00,255.00,251.00,253.00
1869,2013-09-29,68,5593.00,1397377.00,254.00,248.00,250.00
1870,2013-09-26,45,2947.00,739707.00,255.00,248.00,250.00
1871,2013-09-25,32,2342.00,595174.00,260.00,250.00,252.00
1872,2013-09-24,41,3569.00,904154.00,260.00,249.00,255.00
1873,2013-09-23,52,4366.00,1093319.00,256.00,240.00,256.00
1874,2013-09-22,41,3598.00,891274.00,250.00,243.00,248.00
1875,2013-09-19,89,7230.00,1794525.00,253.00,242.00,251.00
1876,2013-09-17,68,4190.00,1030774.00,250.00,239.00,249.00
1877,2013-09-16,29,3105.00,759329.00,249.00,240.00,243.00
1878,2013-09-15,22,1705.00,425223.00,255.00,247.00,251.00
1879,2013-09-12,39,2297.00,589964.00,259.00,255.00,256.00
1880,2013-09-11,29,3560.00,913664.00,260.00,255.00,256.00
1881,2013-09-10,44,3506.00,912022.00,263.00,256.00,260.00
1882,2013-09-09,37,3761.00,990215.00,268.00,260.00,265.00
1883,2013-09-08,24,1430.00,383452.00,270.00,266.00,268.00
1884,2013-09-05,54,4619.00,1240671.00,270.00,263.00,270.00
1885,2013-09-04,44,5881.00,1581356.00,274.00,265.00,268.00
1886,2013-09-03,67,9705.00,2619325.00,273.00,265.00,270.00
1887,2013-09-02,43,4607.00,1247979.00,273.00,269.00,273.00
1888,2013-09-01,95,10315.00,2795826.00,278.00,266.00,273.00
1889,2013-08-29,74,10781.00,2920690.00,275.00,261.00,270.00
1890,2013-08-27,40,5993.00,1615807.00,273.00,266.00,269.00
1891,2013-08-26,58,10512.00,2853463.00,280.00,265.00,265.00
1892,2013-08-25,80,9229.00,2559665.00,290.00,271.00,275.00
1893,2013-08-20,83,14268.00,4129463.00,295.00,285.00,290.00
1894,2013-08-19,82,13094.00,3825734.00,299.00,284.00,295.00
1895,2013-08-18,90,8762.00,2496818.00,293.00,271.00,289.00
1896,2013-08-15,94,17518.00,4682661.00,275.00,262.00,274.00
1897,2013-08-14,111,22278.00,5876172.00,275.00,255.00,265.00
1898,2013-08-13,75,12121.00,3107958.00,260.00,255.00,255.00
1899,2013-08-12,60,5404.00,1382829.00,258.00,254.00,258.00
1900,2013-08-11,61,6243.00,1601607.00,260.00,246.00,258.00
1901,2013-08-08,89,10429.00,2645586.00,256.00,247.00,256.00
1902,2013-08-07,88,14766.00,3668196.00,255.00,239.00,250.00
1903,2013-08-06,64,8059.00,1929139.00,244.00,232.00,240.00
1904,2013-08-05,95,16970.00,3996457.00,244.00,230.00,244.00
1905,2013-08-04,31,6786.00,1565735.00,239.00,230.00,235.00
1906,2013-08-01,48,3874.00,894640.00,234.00,228.00,233.00
1907,2013-07-31,49,5674.00,1319038.00,239.00,220.00,227.00
1908,2013-07-30,43,4366.00,967312.00,226.00,213.00,222.00
1909,2013-07-29,30,6445.00,1417338.00,222.00,218.00,220.00
1910,2013-07-28,26,2271.00,495460.00,220.00,217.00,219.00
1911,2013-07-25,31,6133.00,1346153.00,221.00,217.00,220.00
1912,2013-07-24,29,3875.00,845100.00,220.00,216.00,220.00
1913,2013-07-23,33,2380.00,522130.00,220.00,215.00,220.00
1914,2013-07-22,34,3960.00,857015.00,219.00,213.00,219.00
1915,2013-07-21,18,1576.00,344059.00,222.00,211.00,220.00
1916,2013-07-18,26,3565.00,760658.00,218.00,211.00,215.00
1917,2013-07-17,10,833.00,176111.00,218.00,209.00,218.00
1918,2013-07-16,23,1405.00,295776.00,213.00,208.00,212.00
1919,2013-07-15,9,520.00,110330.00,216.00,211.00,212.00
1920,2013-07-14,13,849.00,180152.00,213.00,211.00,213.00
1921,2013-07-11,14,1952.00,412900.00,217.00,210.00,211.00
1922,2013-07-10,12,906.00,195796.00,217.00,215.00,215.00
1923,2013-07-09,24,4180.00,896995.00,216.00,212.00,216.00
1924,2013-07-08,9,1314.00,278717.00,213.00,210.00,213.00
1925,2013-07-07,20,1944.00,409642.00,213.00,208.00,212.00
1926,2013-07-04,37,2654.00,570056.00,218.00,212.00,216.00
1927,2013-07-03,78,8503.00,1846323.00,223.00,214.00,217.00
1928,2013-07-02,43,6663.00,1386542.00,214.00,202.00,214.00
1929,2013-07-01,38,8440.00,1715347.00,204.00,201.00,204.00
1930,2013-06-30,23,4074.00,826362.00,204.00,200.00,204.00
1931,2013-06-27,20,2462.00,506206.00,209.00,202.00,204.00
1932,2013-06-26,23,2267.00,476574.00,214.00,209.00,210.00
1933,2013-06-25,16,1591.00,325869.00,212.00,201.00,212.00
1934,2013-06-24,21,2863.00,578614.00,204.00,200.00,204.00
1935,2013-06-23,39,3944.00,793113.00,205.00,200.00,202.00
1936,2013-06-20,32,2914.00,586023.00,204.00,200.00,202.00
1937,2013-06-19,34,2193.00,443437.00,204.00,200.00,204.00
1938,2013-06-18,39,3775.00,767682.00,205.00,202.00,203.00
1939,2013-06-17,31,3177.00,648719.00,206.00,201.00,206.00
1940,2013-06-16,39,3116.00,644132.00,214.00,205.00,205.00
1941,2013-06-13,26,2734.00,567220.00,210.00,205.00,206.00
1942,2013-06-12,13,938.00,199288.00,215.00,209.00,213.00
1943,2013-06-11,49,4959.00,1064592.00,217.00,213.00,213.00
1944,2013-06-10,25,1674.00,364055.00,221.00,214.00,215.00
1945,2013-06-09,12,1275.00,280850.00,223.00,218.00,220.00
1946,2013-06-06,52,5457.00,1210170.00,229.00,220.00,221.00
1947,2013-06-05,34,3773.00,848790.00,226.00,223.00,225.00
1948,2013-06-04,41,5887.00,1333015.00,230.00,224.00,225.00
1949,2013-06-03,33,2001.00,449855.00,225.00,222.00,225.00
1950,2013-06-02,32,2959.00,663898.00,230.00,222.00,223.00
1951,2013-05-30,44,3965.00,895230.00,228.00,224.00,226.00
1952,2013-05-28,37,1841.00,415405.00,231.00,222.00,225.00
1953,2013-05-27,20,1307.00,291896.00,228.00,220.00,225.00
1954,2013-05-26,22,2433.00,534693.00,224.00,217.00,221.00
1955,2013-05-23,10,2170.00,478160.00,228.00,218.00,218.00
1956,2013-05-22,32,2936.00,684321.00,239.00,230.00,232.00
1957,2013-05-21,38,8468.00,1943122.00,239.00,225.00,235.00
1958,2013-05-20,15,1461.00,321313.00,226.00,218.00,223.00
1959,2013-05-19,12,1205.00,270695.00,228.00,222.00,222.00
1960,2013-05-16,9,862.00,198720.00,232.00,230.00,232.00
1961,2013-05-15,22,1507.00,342258.00,234.00,220.00,234.00
1962,2013-05-14,26,2285.00,505106.00,223.00,219.00,222.00
1963,2013-05-13,23,1666.00,364355.00,221.00,217.00,221.00
1964,2013-05-12,20,2755.00,597834.00,220.00,210.00,216.00
1965,2013-05-09,10,480.00,100140.00,212.00,207.00,210.00
1966,2013-05-08,17,1152.00,245944.00,217.00,212.00,215.00
1967,2013-05-07,19,1989.00,419838.00,218.00,203.00,215.00
1968,2013-05-06,34,2272.00,463908.00,207.00,201.00,203.00
1969,2013-05-05,33,2917.00,632915.00,227.00,211.00,211.00
1970,2013-05-02,30,2410.00,535462.00,230.00,218.00,221.00
1971,2013-04-30,33,3425.00,775719.00,230.00,225.00,230.00
1972,2013-04-29,33,2263.00,512829.00,232.00,226.00,227.00
1973,2013-04-28,27,1623.00,367960.00,229.00,226.00,226.00
1974,2013-04-25,18,1360.00,311840.00,234.00,225.00,230.00
1975,2013-04-23,27,2531.00,599433.00,239.00,235.00,238.00
1976,2013-04-22,28,3428.00,791277.00,235.00,227.00,235.00
1977,2013-04-21,40,3138.00,742406.00,238.00,235.00,235.00
1978,2013-04-18,39,2324.00,559820.00,243.00,240.00,240.00
1979,2013-04-17,30,2336.00,563436.00,246.00,238.00,243.00
1980,2013-04-16,36,2711.00,651780.00,244.00,240.00,241.00
1981,2013-04-15,18,1467.00,354299.00,245.00,240.00,241.00
1982,2013-04-11,20,2923.00,717670.00,247.00,245.00,245.00
1983,2013-04-09,18,2150.00,527330.00,247.00,243.00,245.00
1984,2013-04-08,31,1805.00,442849.00,248.00,244.00,244.00
1985,2013-04-07,31,2378.00,582346.00,246.00,244.00,246.00
1986,2013-04-04,31,1588.00,387606.00,245.00,242.00,244.00
1987,2013-04-03,49,3462.00,857395.00,250.00,245.00,245.00
1988,2013-04-02,59,5576.00,1356730.00,246.00,241.00,246.00
1989,2013-04-01,68,6103.00,1444771.00,245.00,235.00,242.00
1990,2013-03-31,54,7670.00,1846622.00,246.00,238.00,240.00
1991,2013-03-28,47,3297.00,812378.00,248.00,243.00,246.00
1992,2013-03-27,31,2307.00,569636.00,249.00,245.00,247.00
1993,2013-03-25,22,3862.00,946034.00,250.00,241.00,248.00
1994,2013-03-24,36,2999.00,731283.00,247.00,242.00,245.00
1995,2013-03-21,31,3174.00,793134.00,252.00,245.00,250.00
1996,2013-03-19,59,5473.00,1413615.00,261.00,255.00,260.00
1997,2013-03-18,41,4336.00,1106916.00,257.00,252.00,256.00
1998,2013-03-17,59,5629.00,1451955.00,265.00,255.00,260.00
1999,2013-03-14,39,9300.00,2477564.00,275.00,262.00,265.00
2000,2013-03-13,64,5687.00,1493131.00,275.00,259.00,270.00
2001,2013-03-11,53,5405.00,1405374.00,263.00,257.00,260.00
2002,2013-03-07,69,8671.00,2265826.00,266.00,252.00,260.00
2003,2013-03-06,43,5661.00,1440343.00,257.00,250.00,256.00
2004,2013-03-05,23,1333.00,336037.00,254.00,249.00,252.00
2005,2013-03-04,33,2021.00,509122.00,255.00,250.00,250.00
2006,2013-03-03,41,7283.00,1830465.00,255.00,248.00,250.00
2007,2013-02-28,49,9283.00,2327783.00,252.00,249.00,250.00
2008,2013-02-27,36,3682.00,910972.00,250.00,245.00,250.00
2009,2013-02-26,27,2202.00,550690.00,260.00,245.00,250.00
2010,2013-02-25,31,2352.00,588900.00,255.00,246.00,255.00
2011,2013-02-24,31,2131.00,528781.00,251.00,244.00,250.00
2012,2013-02-21,23,3237.00,806090.00,255.00,244.00,250.00
2013,2013-02-20,48,5135.00,1287536.00,255.00,250.00,250.00
2014,2013-02-19,45,6905.00,1818761.00,281.00,257.00,260.00
2015,2013-02-17,9,450.00,121050.00,276.00,256.00,276.00
